type,group_year,title,place,year,keyword,playtime,summary,url,thumbnail,,,,,,,,,,
기록영상,1951,"함대 활동 (후방지원),FLEET ACTIVITIES (BACKGROUND SUPPLEMENT)",미국 NARA,9/6/1951,"사세보시(일본),선박,미국대사,헬기,군용차,행진,장례식,교회",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"탱크 보병 정찰,TANK INFANTRY PATROL",미국 NARA,7/28/1951,"환자,군용차,미군,지원사격,포격,민간인,판자선,피난민,천막",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"심리전 제 25사단  LIAISON (심리전),PSY-WAR TEAM 25TH DIVISION LIAISON (PSYCHOLOGICAL WARFARE)",미국 NARA,8/15/1951,"군용차,국군,통신병,통신장비,지도,창고,선전물,서울,군용기,이륙",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"미국해군전함 BOXER (CV-2 탑승),ABOARD THE USS BOXER (CV-2",미국 NARA,9/17/1950,"해군성. 복서 (순양함). 4/16/1945-9/18/1947,국방부. 해군성. 맨체스터 (경순양함). 9/18/1947-6/27/1956,국방부. 해군성. 카트마이 산 (탄약선). 9/18/1947-8/14/1973,개빈 제임스 M. (제임스 모리스), 1907-1990,공군 조종사,항공모함,폭탄,군수품,해군 장교,로켓",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"아이젠하워 장군의 워싱턴 출발, 항공 수송 본부 터미널,GEN. EISENHOWER'S DEPARTURE FROM WASHINGTON, MATS TERMINAL",미국 NARA,11/6/1951,"워싱턴(D.C),음성있음(일부),연설,비행기,이륙",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"앨번 윌리엄 바클리 부통령 기자회견,VICE PRESIDENT ALBEN W. BARKLEY AT PRESS CONFERENCE",미국 NARA,11/26/1951,"도쿄(일본),부통령,기자회견,성조기,일장기,회담,천막,군용기",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"OMAR N. BRADLEY 장군 최전선 방문,GENERAL OMAR N. BRADLEY VISITS FRONT LINES",미국 NARA,10/2/1951,"미군,군악대,군용기,수여식,사진사,국군,군용차,군용천막",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"포병 관측, 878 언덕,ARTILLERY OBSERVATION, HILL 878",미국 NARA,8/20/1951,"관측,지도,통신장비,태극기,군악단,서울시청,연설,헬기,교회",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"한국 현장, 서울; 제칠일안시일예수재림교회, 서울; 고아원,KOREAN SCENES, SEOUL ; SEVENTH DAY ADVENTIST CHURCH, SEOUL ; ORPHANAGE",미국 NARA,"11/8/1950,11/12/1950","미군,코리아타임즈,제칠일안시일예수재림교회,고아원,수녀,외국인교사,목욕,급식,소독",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2000,육탄 11용사,국방홍보원,2004년,"6·25전쟁, 호국인물, 6사단",3090,"6.25 당시 소련제 탱크를 앞세운 북한군의 기습 남침으로 아국의 전 전선이 초토화 직전의 위기에 처할 무렵, 춘천 방어의 마지막 보루였던 홍천 말고개에서 거의 맨손으로 적 탱크를 격파하며 아군의 작전에 유리한 전기를 마련한 육군 제6사단 19연대 소속 육탄 11용사들의 백절불굴의 투혼과 감투정신을 보여주는 내용으로 이루어져 있다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,정의의 진격 1부,한국영상자료원,1951년,6·25전쟁,4950,"1950년대 초, 대한민국국방부정훈국에서 제작한 한국전쟁 관련 기록영화이다. 동란 중 촬영된 영상을 음성해설과 함께 재구성해 한국전쟁의 전개 과정을 연대기 순으로 보여준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,태양의 거리(무성영화),한국영상자료원,1952년,"6·25전쟁, 대구, 피난, 피난민, 우정, 불량소년",3630,국민학교 교사 문대식(박암)이 피란지 대구로 부임해 온다. 피난 생활상과 불량 소년들의 모습 그리고 우정과 변화를 보여준다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,운명의 손,한국영상자료원,1954년,6·25전쟁,5130,"북한의 스파이로 활동하는 마가렛(윤인자)은 우연히 도둑으로 몰린 고학생 신영철(이향)을 구해주며 사랑에 빠진다. 자신의 마음을 고백한 마가렛은 영철과 즐거운 시간을 보내지만, 그 과정에서 간첩으로서의 정체성과 영철과의 사랑 사이에서 번민한다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,미망인,한국영상자료원,1955년,"6·25전쟁, 6·25전쟁직후, 미망인, 전쟁미망인, 여성감독, ",4530,딸 주(이성주)를 데리고 피난생활을 하는 이신자(이민자)는 6·25 때 죽은 남편의 친구였던 이성진 사장(신동훈)의 도움으로 생계를 유지한다. 그러나 친구의 아내를 도와주어야 한다는 이 사장의 도의심은 신자에 대한 애정으로 변한다. 이를 눈치 챈 이 사장의 처(박영숙)는 남편을 추궁한다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,피아골,한국영상자료원,1955년,6·25전쟁,6390,휴전 후 지리산에 남아 있는 소수의 빨치산 중 아가리(이예춘)가 대장을 맡고 있는 부대는 온갖 만행을 저지른다. 공산주의 이념에 회의를 느끼기 시작한 철수(김진규)는 당성이 높고 냉철한 여자 대원 애란(노경희)의 연모를 받으며 고민한다. ," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,격퇴(우리는 이렇게 싸웠다),한국영상자료원,1956년,"6·25전쟁, 김만술, 실화바탕, 이강천",5070,김만술 대위의 6.25 참전 실화를 영화화한 작품. 한국군은 베티고지 사수가 어려움에도 불구하고 김만술 소대장과 선임하사 김무철 상사(최봉)을 포함한 소대원들은 고지를 지키기 위해 전력을 다한다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,지옥화,한국영상자료원,1958년,"6·25전쟁, 신상옥",5190,영식(김학) 일당은 기지촌에서 살면서 미군부대의 창고를 털어 시장에 내다 파는 일을 한다. 동생 동식(조해원)은 형 영식을 설득해 고향으로 데려가기 위해 서울에 왔다가 시장 통에서 형을 발견하고 그를 따라 기지촌으로 들어간다. ," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,동심초,한국영상자료원,1959년,"6·25전쟁, 신상옥",7530,"6ㆍ25때 남편을 여읜지 8년. 이숙희(최은희)는 양장점을 하다가 빚을 지고, 출판사 전무 김상규(김진규)가 빚청산을 도와주면서 둘은 사랑에 빠진다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,비오는 날의 오후 3시,한국영상자료원,1959년,"6·25전쟁, 박종호",6450,"미국교포인 헨리 장(이민)과 전쟁으로 약혼자를 잃은 안수미(김지미), 수미의 약혼자 인규(최무룡)를 중심으로 펼쳐지는 삼각관계. 안수미는 전쟁에 나갔던 인규의 사망소식과 함께 가족은 붕괴되고 절망에 빠진다. 수미는 우연히 미국교포로 미 8군에서 군목부장으로 있던 헨리 장을 만나면서 새로운 삶을 얻게 된다. "," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1950,홀쭉이 뚱뚱이 논산 훈련소에 가다,한국영상자료원,1959년,"6·25전쟁, 김화랑",6270,홀쭉이와 뚱뚱이가 논산 훈련소에 입소한다. 훈련병 생활이 두사람의 적성에 맞지 않는다. 그로해서 일어나는 갖가지 소란과 소동을 묘사한 코메디.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,이 생명 다하도록,한국영상자료원,1960년,"6·25전쟁, 신상옥",6570,6·25 전쟁에 참가한 김 대위(김진규)는 척추를 부상당해 하반신 불구가 된다. 아내 혜경(최은희)은 남편을 극진히 간호한다. 혜경은 첫째 딸 선경(전영선)과 남편을 수레에 태워 피난길에 오른다. 피난지에서 김 대위는 다시 병원에 입원하고 혜경은 좌판 장사로 생계비를 번다. 혜경은 그녀의 좌판 옆에서 물건을 팔던 미스터 조(남궁원)을 만난다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,5인의 해병,한국영상자료원,1961년,"6·25전쟁, 해병, 해병대, 김기덕",7110,형에 비해 차별을 받아왔다고 생각하는 오덕수 소위(신영균)는 아버지 오석만 중령(김승호)이 대대장으로 있는 부대에 소대장으로 부임한다. 강한 개성의 소유자인 해병대원들은 간혹 충돌하기도 하지만 오소위를 중심으로 전우애를 쌓아간다. 어느 날 소대원의 막내 하영규 해병(남양일)이 정찰 중 사망하는 사건이 발생한다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,구봉서의 벼락부자,한국영상자료원,1961년,"6·25전쟁, 김수용",6870,"맹순진이 6ㆍ25 전쟁 때 구해준 베이커 중령의 부인이 어느 날 찾아온다. 베이커는 자신의 유산 중 200억 환을 맹순진에게 남겼는데, 조건은 남에게 절대 주지 말고 1년 동안 유쾌하게 즐기는 데만 사용하라는 것이다. "," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,해바라기 가족,한국영상자료원,1961년,"6·25전쟁, 박성복",7290,"여대생 미원(조미령)은 정진구(김승호)의 집 가정교사로 들어온다. 겉으로 보기엔 부유하고 좋은 그 집에서 미원은 뭔가 어두운 그림자를 느낀다. 자식들은 모두 어머니가 다르고, 아버지는 가정을 돌보지 않는다. 장남 창식(최무룡)은 술로 세월을 보내는데, 6·25에 참전했다 평양에 가던 날 엄마를 찾으러 갔다가 다리를 다쳤고, 조강지처를 버린 아버지에 대한 분노를 안고 살아간다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,두고 온 산하,한국영상자료원,1962년,"6·25전쟁, 반공영화, 공모당선작, 시나리오공모당선작, 이강천",7350,"자유유주의 사상에 경도된 석빈(김진규)이 소련이 지배하는 북한 사회와 갈등을 겪다 남한으로 탈출하는 이야기다. 6.25 발발전, 흥남 주둔 소련군 딸과 한국인 반공청년 사이에 맺어진 국경을 초월한 사랑을 통해 소련군의 비인도적 만행과 자유를 갈구하는 북한동포들의 모습을 묘사한 반공군사물."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1960,남과 북 ,한국영상자료원,1964년,"6·25전쟁, 남북분단, 인민군, 북한군, 귀순, 전쟁의 비극, 라디오드라마원작, 라디오연속극원작, 김기덕",6870,"한국 전쟁이 한창이던 때, 이 대위(최무룡)가 중대장으로 있는 남한 부대에 인민군 장일구 소좌(신영균)가 귀순해온다. 귀순의 이유를 묻자 장 소좌는 전쟁 전에 헤어진 애인 고은아(엄앵란)를 만나기 위해서라고 대답하며 그녀의 사진을 보여준다. 사진을 본 이 대위는 장 소좌가 찾는 애인이 자신의 아내라는 것을 알고 경악한다. "," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,1990,남부군,한국영상자료원,1990년,"6·25전쟁, 빨치산, 소설원작, 실화바탕, 인민군, 종군기자, 지리산, 정지영",9450,북한군 점령하 전주에서 조선중앙통신사 기자로 활동하던 이태(안성기)는 한미연합군의 공세로 전주가 위험해지자 엽운산 유격사령부에 합류한다. 전투부대 소대장으로 임명된 그는 소대원을 거느리고 빨치산 활동을 벌인다. 1950년 11월 모두 출동 나간 사이에 닥친 토벌군 때문에 간호병 박민자(최진실)와 함께 탈출한 이태는 그녀와 사랑하는 사이가 되지만 사령부의 명령으로 헤어지게 된다. ," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2000,흑수선,한국영상자료원,2001년,"6·25전쟁, 거제도, 거제도포로수용소, 탈출, 포로, 한강, 남북분단, 배창호",6270,"한강에서 떠오른 한 노인의 시신. 이 사건을 쫓는 오형사는 사건의 실타래를 하나씩 풀어 간다. 현장에서 발견된 특수 제작된 일본 금속안경,'대량(大良)'이라는 명함 조각, 그리고 양달수의 방에서 발견된 두 장의 사진. 사진의 장소, 거제 옥천 초등학교를 찾는 오형사. 그는 오래된 손지혜의 일기장을 발견하게 되고, 거제 포로수용소를 둘러싸고 있는 엄청난 비밀을 알게 된다. "," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2000,잊혀진 여전사 ,한국영상자료원,2004년,"6·25전쟁, 빨치산, 아내, 어머니, 여성, 김진열",5430,"칠순이 넘은 박순자 선생은 세 가지의 역할을 하며 살아가고 있다. 한 남자의 아내로, 아이들의 어머니로, 그리고 분단된 조국의 통일을 위해 투쟁하는 여성으로. 1945년 해방과 함께 좌익활동을 시작한 선생은 한국전쟁 당시에는 지리산 빨치산으로 활동을 했다. 빨치산보다 더 힘든 것이 가정생활이었다는 여성빨치산 박순자 선생의 과거와 현재를 기록했다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2000,태극기 휘날리며,한국영상자료원,2004년,"6·25전쟁, 낙동강, 대구, 무공훈장, 이데올로기, 인천상륙작전, 피난, 형제, 형제애, 강제규",8730,"6월의 어느 날, 전쟁이 일어났다는 호회가 배포되면서 남쪽으로 피난을 결정한 ‘진태(장동건)’는 가족들을 데리고 피난열차를 타기 위해 대구역사에 도착한다. 동생 ‘진석(원빈)’은 군인들에 의해 강제로 군용열차로 오르게 되고 ‘진석’을 되찾아오기 위해 열차에 뛰어오른 ‘진태’ 또한 징집이 되어 군용열차에 몸을 싣게 된다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2000,작은 연못,한국영상자료원,2007년,"6·25전쟁, 노근리사건, 소설원작, 실화바탕, 위장잠입, 인민군, 피난민, 이상우",5190,"한국전쟁 초, 1950년 7월, 한반도 산골짜기 대문바위골. 세상이 어떻게 돌아가는 지도 모른 채 전국노래자랑에 열을 올리는 짱이와 짱이 친구들. 미군이 패하면서 전선은 읍내까지 내려오고 마을에 소개령이 내려진다.1950년 한국전쟁 당시 피난민 틈에 민간인으로 위장한 적국이 침투한다는 미확인 정보를 확신한, 미국의 폭격으로 남쪽으로 내려가던 피난민들이 죽은 노근리 사건을 다룬 내용의 이야기."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2010,서부전선,한국영상자료원,2015년,"6·25전쟁, 천성일",6690,"휴전 3일전, 농사 짓다 끌려온 남한군 ‘남복(설경구)’은 전쟁의 운명을 가를 일급 비밀문서를 전달하라는 임무를 받게 되지만, 적의 습격으로 동료들과 비밀문서까지 모두 잃게 된다. 탱크는 책으로만 배운 북한군 탱크병 ‘영광(여진구)’은 남으로 진군하던 도중 폭격으로 혼자 남게 된다. 탱크를 끌고 홀로 북으로 돌아가려던 ‘영광’은 우연히 남복의 비밀문서를 손에 쥐게 되고 서부전선에서 단둘이 맞닥뜨리게 된다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2010,오빠생각,한국영상자료원,2015년,"6·25전쟁, 전쟁고아, 합창단, 어린이, 고아, 이한",7410,"전쟁으로 소중한 가족도, 지켜야 할 동료도 모두 잃은 군인 ‘한상렬’(임시완). 우연히 전출 명령을 받아 머물게 된 부대 내에서 부모를 잃고 홀로 남은 아이들을 만나게 된다. 아이들의 해맑은 모습에 점차 마음을 열게 된 그는 자원봉사자 선생님 ‘박주미’(고아성)와 함께 어린이 합창단을 만들어 노래를 가르치기 시작한다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2010,인천상륙작전,한국영상자료원,2016년,"6·25전쟁, 멕아더장군, 실화바탕, 실존인물, 이재한",7230,"1950년 6월 25일 북한의 기습 남침으로 불과 사흘 만에 서울 함락, 한 달 만에 낙동강 지역을 제외한 한반도 전 지역을 빼앗기게 된 대한민국. 국제연합군 최고사령관 ‘더글라스 맥아더’(리암 니슨)는 모두의 반대 속 인천상륙작전을 계획한다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2010,스윙키즈,한국영상자료원,2018년,"6·25전쟁, 거제포로수용소, 북한군, 북한군포로, 전쟁포로, 탭댄스, 강형철",8010,"1951년 한국전쟁, 최대 규모의 거제 포로수용소. 새로 부임해 온 소장은 수용소의 대외적 이미지 메이킹을 위해 전쟁 포로들로 댄스단을 결성하는 프로젝트를 계획한다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
전쟁영화,2020,부치지 못한 편지(보람단),한국영상자료원,2021년,"6·25전쟁, 단편영화, 황다솔",1050,"6.25 전쟁 당시의 상황을 보여주고 현재에서도 참전유공자분들에 대한 청소년들의 인식을 보여준 후, 그동안 오래된 일이고 우리는 경험할 일이 없을 것 같았던 6.25전쟁이 발생한지 얼마되지 않았음과 그들의 희생을 기억해야 함을 드러냈다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,2000,휴전선을 말한다 - 제1부 155마일의 진실,국방홍보원,2002년,"한국전쟁, 휴전선, 국군, DMZ, 6.25전쟁, 국방홍보원",3235,"2002년 국방홍보원에서 제작한 다큐멘터리 영상으로 남북 휴전선의 탄생과 변천과정, 휴전선을 바라보는 세계인의 평가에 관한 내용을 담고 있다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,2000,휴전선을 말한다 - 제2부 휴전선의 두얼굴,국방홍보원,2002년,"한국전쟁, 휴전선, 국군, DMZ, 6.25전쟁, 국방홍보원",3288,"2002년 국방홍보원에서 제작한 다큐멘터리 영상으로 2000년 6월 남북화해를 기대했으나, 서해의 NLL선에서 남과 북의 젊은이들이 교전을 벌여 수십명의 사상자가 발생하였고 이를 통해 우리 비무장지대가 안고있는 딜레마를 보여주는 내용을 담고 있다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
